SellerID,URL,Price,Year,Contact,Class,Category,Length,Make,Material,Fuel Type,Zip,Location,Engine Type
27369,https://www.boattrader.com/listing/2020-yamaha-boats-195s-103690646/,"$39,999 ",2020,(651) 358-2541,Power, Cruisers,20',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-ar190-103693139/,"$32,899 ",2020,(651) 358-2541,Power, Cruisers,19',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2006-centurion-enzo-sv230-103716325/,"$33,180 ",2006,(651) 358-2541,Power, Cruisers,23',Centurion,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-sea-doo-spark-2-up-trixx-103704775/,"$8,149 ",2020,(651) 358-2541,PWC, Personal Watercraft,10',Sea-Doo,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-ar190-103662120/,"$32,899 ",2020,(651) 358-2541,Power, Cruisers,19',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/1997-sea-ray-185-sport-103640904/,"$8,999 ",1997,(651) 358-2541,Power, Cruisers,19',Sea Ray,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-ar240-103682051/,"$58,699 ",2020,(651) 358-2541,Power, Cruisers,24',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-ex-deluxe-103701242/,"$8,899 ",2020,(651) 358-2541,PWC, Personal Watercraft,10',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2018-yamaha-boats-ar195-103693170/,"$34,999 ",2018,(651) 358-2541,Power, Cruisers,20',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-242se-103693163/,"$72,999 ",2020,(651) 358-2541,Power, Cruisers,24',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2018-yamaha-boats-190-fsh-sport-103693168/,"$32,999 ",2018,(651) 358-2541,Power, Cruisers,20',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2015-bennington-23-rsr-103720140/,"$38,999 ",2015,(651) 358-2541,Power, Pontoon Boats,23',Bennington,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2013-lowe-16ans-103693177/,"$11,999 ",2013,(651) 358-2541,Power, Freshwater Fishing,16',Lowe,Other,Other,55066,"Red Wing, MN",Other
"5618""",https://www.boattrader.com/listing/2003-sea-ray-260-sundancer-103440062/,"$32,900 ",2003,(516) 418-8891,Power, Other,26',Sea Ray,Fiberglass,Gas,11572,"Oceanside, NY",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1650-discovery-sc-103535690/,"$16,573 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
"5618""",https://www.boattrader.com/listing/2003-osprey-pilothouse-fisherman-103465159/,"$49,990 ",2003,(516) 418-8891,Power, Saltwater Fishing,24',Osprey Pilothouse,Fiberglass,Gas,11572,"Oceanside, NY",Other
"5618""",https://www.boattrader.com/listing/1982-grady-white-22-sea-farer-103420003/,"$10,200 ",1982,(516) 418-8891,Power, Saltwater Fishing,22',Grady-White,Fiberglass,Other,11572,"Oceanside, NY",Other
"5618""",https://www.boattrader.com/listing/1989-luhrs-342-tournament-103545807/,"$32,990 ",1989,(516) 418-8891,Power, Saltwater Fishing,34',Luhrs,Fiberglass,Other,11572,"Oceanside, NY",Other
"5125""",https://www.boattrader.com/listing/2020-yamaha-boats-195s-103702522/,"$42,849 ",2020,(315) 860-0453,Power," Jet Boats, Bowrider",19',Yamaha Boats,Fiberglass,Other,13030,"Bridgeport, NY",Other
"5125""",https://www.boattrader.com/listing/2018-yamaha-boats-ar195-103662700/,"$34,999 ",2018,(315) 860-0453,Power," Jet Boats, Bowrider",19',Yamaha Boats,Fiberglass,Other,13030,"Bridgeport, NY",Other
"5618""",https://www.boattrader.com/listing/1972-boston-whaler-21-outrage-103615471/,"$16,500 ",1972,(516) 418-8891,Power, Center Consoles,21',Boston Whaler,Fiberglass,Other,11572,"Oceanside, NY",Other
"5618""",https://www.boattrader.com/listing/1973-mckee-craft-side-console-103590400/,"$4,790 ",1973,(516) 418-8891,Small Boats, Tender,14',McKee Craft,Fiberglass,Other,11572,"Oceanside, NY",Other
"5618""",https://www.boattrader.com/listing/2001-sea-ray-260-sundancer-103615729/,"$21,900 ",2001,(516) 418-8891,Power, Other,26',Sea Ray,Fiberglass,Other,11572,"Oceanside, NY",Other
"5125""",https://www.boattrader.com/listing/2005-stingray-180-rx-103679677/,"$8,995 ",2005,(315) 860-0453,Power," Runabouts, Bowrider",18',Stingray,Fiberglass,Other,13030,"Bridgeport, NY",Other
12667,https://www.boattrader.com/listing/2020-crestliner-1750-super-hawk-wt-103704900/,"$34,701 ",2020,(920) 310-3920,Power, Other,17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
"5618""",https://www.boattrader.com/listing/1998-stratos-2180-bay-103615468/,"$8,990 ",1998,(516) 418-8891,Power, Other,21',Stratos,Fiberglass,Other,11572,"Oceanside, NY",Other
"5618""",https://www.boattrader.com/listing/1987-winner-2280-brougham-103673060/,"$16,500 ",1987,(516) 418-8891,Power, Other,22',Winner,Fiberglass,Other,11572,"Oceanside, NY",Other
12667,https://www.boattrader.com/listing/2020-crestliner-1750-super-hawk-wt-103704899/,"$38,452 ",2020,(920) 310-3920,Power, Other,17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2020-crestliner-1750-super-hawk-wt-103704898/,"$34,701 ",2020,(920) 310-3920,Power, Other,17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
"5125""",https://www.boattrader.com/listing/2019-sweetwater-sunrise-226-bf-103514585/,"$28,999 ",2019,(315) 860-0453,Power, Pontoon Boats,20',Sweetwater,Aluminum,Other,13030,"Bridgeport, NY",Other
"5125""",https://www.boattrader.com/listing/2008-mirrocraft-1615-outfitter-103656274/,"$7,999 ",2008,(315) 860-0453,Power," Freshwater Fishing, Aluminum Fish Boats",16',MirroCraft,Aluminum,Other,13030,"Bridgeport, NY",Other
"5125""",https://www.boattrader.com/listing/2019-hurricane-fundeck-236sb-ob-103514572/,"$52,999 ",2019,(315) 860-0453,Power, Deck Boats,24',Hurricane,Fiberglass,Other,13030,"Bridgeport, NY",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-sportfish-outboard-103509454/,"$37,620 ",2019,(920) 310-3920,Power, Aluminum Fish Boats,19',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
"5125""",https://www.boattrader.com/listing/2020-yamaha-boats-sx190-103702523/,"$32,849 ",2020,(315) 860-0453,Power," Jet Boats, Bowrider",19',Yamaha Boats,Fiberglass,Other,13030,"Bridgeport, NY",Other
"5125""",https://www.boattrader.com/listing/2019-hurricane-sundeck-sport-192-rl-ob-103514575/,"$38,999 ",2019,(315) 860-0453,Power, Deck Boats,19',Hurricane,Fiberglass,Other,13030,"Bridgeport, NY",Other
39122,https://www.boattrader.com/listing/2015-cobia-277-103719818/,"$117,500 ",2015,(813) 437-3496,Power," Center Consoles, Sports Fishing Boats, Saltwater Fishing",28',Cobia,Fiberglass,,33570,"Bradenton, FL",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-sx190-103682045/,"$30,399 ",2020,(651) 358-2541,Power, Cruisers,19',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2016-tramm-22-fish-103693138/,"$17,999 ",2016,(651) 358-2541,Power, Pontoon Boats,22',Tramm,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2020-yamaha-boats-210-fsh-sport-103699621/,"$47,499 ",2020,(651) 358-2541,Power, Cruisers,21',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2015-yamaha-boats-sx190-103709092/,"$21,999 ",2015,(651) 358-2541,Power, Cruisers,19',Yamaha Boats,Other,Other,55066,"Red Wing, MN",Other
27369,https://www.boattrader.com/listing/2019-bennington-21slx-pt-103640881/,"$29,352 ",2019,(651) 358-2541,Power, Pontoon Boats,1',Bennington,Other,Other,55066,"Red Wing, MN",Other
34610,https://www.boattrader.com/listing/2011-regal-1900-bowrider-103661172/,"$22,995 ",2011,(901) 350-4573,Power, Runabouts,20',Regal,Fiberglass,Other,38111,"Memphis, TN",Other
12667,https://www.boattrader.com/listing/2019-crest-iii-220-slc-103479363/,"$40,075 ",2019,(920) 310-3920,Power, Pontoon Boats,23',Crest,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crest-i-220-slrc-103479241/,"$24,627 ",2019,(920) 310-3920,Power, Pontoon Boats,23',Crest,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-triton-206-fishunter-103648123/,"$62,000 ",2019,(920) 310-3920,Power, Freshwater Fishing,21',Triton,Composite,Other,54130,"Kaukauna, WI",Other
34610,https://www.boattrader.com/listing/2019-alumacraft-1442-jon-103576242/,"$1,862 ",2019,(901) 350-4573,Power," Jon Boats, Freshwater Fishing, Aluminum Fish Boats",14',Alumacraft,Aluminum,Other,38111,"Memphis, TN",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1750-fish-hawk-sc-103602002/,"$25,828 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",18',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2012-mirrocraft-1761-aggressor-103648035/,"$18,699 ",2012,(920) 310-3920,Power," Freshwater Fishing, Aluminum Fish Boats",17',MirroCraft,Aluminum,Other,54130,"Kaukauna, WI",Other
34610,https://www.boattrader.com/listing/2019-stingray-215-lr-103522616/,Request a Price,2019,(901) 350-4573,Power, Bowrider,22',Stingray,Fiberglass,Other,38111,"Memphis, TN",Other
12703,https://www.boattrader.com/listing/2020-barletta-c-class-c22uc-103678047/,Request a Price,2020,(636) 206-8813,Power, Pontoon Boats,25',Barletta,Aluminum,Other,63376,"St Peters, MO",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1650-fish-hawk-se-sc-103601903/,"$20,693 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2018-crestliner-1450-discovery-sc-103680452/,"$14,495 ",2018,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",15',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
34610,https://www.boattrader.com/listing/1988-mastercraft-prostar-190-103534230/,"$8,995 ",1988,(901) 350-4573,Power, Ski and Wakeboard Boats,19',Mastercraft,Fiberglass,Other,38111,"Memphis, TN",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1700-vision-103680507/,"$22,657 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",18',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
32210,https://www.boattrader.com/listing/2019-yamaha-boats-275-sd-103515222/,"$129,999 ",2019,(888) 782-2553,Power," Jet Boats, Bowrider",27',Yamaha Boats,Fiberglass,Other,74331,"Afton, OK",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1650-fish-hawk-sc-js-103680505/,"$23,880 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12703,https://www.boattrader.com/listing/2020-phoenix-818-pro-103675024/,Request a Price,2020,(636) 206-8813,Power, Bass Boats,19',Phoenix,Fiberglass,Other,63376,"St Peters, MO",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-sportfish-outboard-103680835/,"$38,542 ",2019,(920) 310-3920,Power, Aluminum Fish Boats,19',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1650-fish-hawk-se-wt-103601953/,"$23,738 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
"5125""",https://www.boattrader.com/listing/2015-yamaha-boats-sx190-103710620/,"$22,000 ",2015,(315) 860-0453,Power," Bowrider, Ski and Wakeboard Boats, Jet Boats",19',Yamaha Boats,Fiberglass,Other,13030,"Bridgeport, NY",Other
12667,https://www.boattrader.com/listing/2019-triton-186-fishunter-103475471/,"$37,600 ",2019,(920) 310-3920,Power, Freshwater Fishing,19',Triton,Fiberglass,Other,54130,"Kaukauna, WI",Other
12689,https://www.boattrader.com/listing/2018-larson-escape-rt-2000-cruise-triple-103419534/,"$34,500 ",2018,(866) 396-5112,Power, Pontoon Boats,21',Larson Escape,Aluminum,Other,23117,"Mineral, VA",Other
34610,https://www.boattrader.com/listing/2012-tahoe-q5i-103633565/,"$19,995 ",2012,(901) 350-4573,Power," Runabouts, Freshwater Fishing",19',Tahoe,Fiberglass,Other,38111,"Memphis, TN",Other
12703,https://www.boattrader.com/listing/2019-crestliner-vt-18-103562252/,"$22,998 ",2019,(636) 206-8813,Power," Aluminum Fish Boats, Bass Boats",18',Crestliner,Aluminum,Other,63376,"St Peters, MO",Other
32210,https://www.boattrader.com/listing/2019-g3-bay-22-dlx-103628221/,"$39,500 ",2019,(888) 782-2553,Power," Bay Boats, Center Consoles",22',G3,Aluminum,Other,74331,"Afton, OK",Other
"5125""",https://www.boattrader.com/listing/2015-glastron-gt-205-103418272/,"$29,999 ",2015,(315) 860-0453,Power," Bowrider, Runabouts",21',Glastron,Fiberglass,Other,13030,"Bridgeport, NY",Other
12667,https://www.boattrader.com/listing/2000-glastron-sx-175-103364404/,"$7,999 ",2000,(920) 310-3920,Power, Other,17',Glastron,Fiberglass,Other,54130,"Kaukauna, WI",Other
"5618""",https://www.boattrader.com/listing/2008-glastron-gs-259-103054661/,"$27,900 ",2008,(516) 418-8891,Power, Cuddy Cabin,26',Glastron,Fiberglass,Other,11572,"Oceanside, NY",Other
12667,https://www.boattrader.com/listing/1998-starcraft-180-tournament-103598123/,"$13,999 ",1998,(920) 310-3920,Power, Other,18',Starcraft,Aluminum,Other,54130,"Kaukauna, WI",Other
"5125""",https://www.boattrader.com/listing/2015-glastron-gt-205-103418272/,"$29,999 ",2015,(315) 860-0453,Power," Bowrider, Runabouts",21',Glastron,Fiberglass,Other,13030,"Bridgeport, NY",Other
12667,https://www.boattrader.com/listing/2000-glastron-sx-175-103364404/,"$7,999 ",2000,(920) 310-3920,Power, Other,17',Glastron,Fiberglass,Other,54130,"Kaukauna, WI",Other
"5618""",https://www.boattrader.com/listing/2008-glastron-gs-259-103054661/,"$27,900 ",2008,(516) 418-8891,Power, Cuddy Cabin,26',Glastron,Fiberglass,Other,11572,"Oceanside, NY",Other
12667,https://www.boattrader.com/listing/1998-starcraft-180-tournament-103598123/,"$13,999 ",1998,(920) 310-3920,Power, Other,18',Starcraft,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crest-crest-ii-240-slc-103480305/,"$40,458 ",2019,(920) 310-3920,Power, Other,25',Crest,Aluminum,Other,54130,"Kaukauna, WI",Other
32210,https://www.boattrader.com/listing/2018-four-winns-hd240-103234003/,"$79,999 ",2018,(888) 782-2553,Power, Other,24',Four Winns,Fiberglass,Gas,74331,"Afton, OK",Other
12667,https://www.boattrader.com/listing/2013-mirrocraft-1677-outfitter-103717610/,"$11,999 ",2013,(920) 310-3920,Power," Freshwater Fishing, Aluminum Fish Boats",16',MirroCraft,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-triton-1652-t-103657901/,"$12,999 ",2019,(920) 310-3920,Power," Jon Boats, Aluminum Fish Boats",16',Triton,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-fish-hawk-sc-103479971/,"$29,043 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",19',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crestliner-240-rally-dx-cw-103602359/,"$42,617 ",2019,(920) 310-3920,Power," Pontoon Boats, Freshwater Fishing",24',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/1993-princecraft-169-pro-series-103361626/,"$6,999 ",1993,(920) 310-3920,Power, Aluminum Fish Boats,16',Princecraft,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1700-vision-103602006/,"$23,344 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",18',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
32210,https://www.boattrader.com/listing/2019-yamaha-boats-ar195-103588713/,"$36,999 ",2019,(888) 782-2553,Power, Jet Boats,19',Yamaha Boats,Fiberglass,Other,74331,"Afton, OK",Other
12667,https://www.boattrader.com/listing/2019-crestliner-220-rally-cwdh-103602301/,"$29,623 ",2019,(920) 310-3920,Power," Pontoon Boats, Freshwater Fishing",22',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
34610,https://www.boattrader.com/listing/2019-axis-t23-103410759/,Request a Price,2019,(901) 350-4573,Power, Ski and Wakeboard Boats,23',Axis,Fiberglass,Other,38111,"Memphis, TN",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1650-fish-hawk-wt-js-103601947/,"$24,398 ",2019,(920) 310-3920,Power," Aluminum Fish Boats, Freshwater Fishing",17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12703,https://www.boattrader.com/listing/2019-crestliner-rally-200cwdh-103563756/,"$35,598 ",2019,(636) 206-8813,Power, Pontoon Boats,22',Crestliner,Aluminum,Other,63376,"St Peters, MO",Other
12667,https://www.boattrader.com/listing/2019-sunchaser-geneva-22-fish-deluxe-103486410/,"$38,253 ",2019,(920) 310-3920,Power, Other,22',SunChaser,Aluminum,Other,54130,"Kaukauna, WI",Other
32210,https://www.boattrader.com/listing/2019-yamaha-boats-ar195-103458707/,"$36,999 ",2019,(888) 782-2553,Power, Jet Boats,19',Yamaha Boats,Fiberglass,Other,74331,"Afton, OK",Other
34610,https://www.boattrader.com/listing/2011-regal-2100-bowrider-103375498/,"$25,995 ",2011,(901) 350-4573,Power, Runabouts,21',Regal,Fiberglass,Other,38111,"Memphis, TN",Other
12667,https://www.boattrader.com/listing/2018-crest-caliber-230-slc-103488099/,"$59,999 ",2018,(920) 310-3920,Power, Pontoon Boats,24',Crest,Aluminum,Other,54130,"Kaukauna, WI",Other
"5618""",https://www.boattrader.com/listing/2000-bayliner-2252-ciera-express-103101200/,"$9,499 ",2000,(516) 418-8891,Power, Other,22',Bayliner,Fiberglass,Gas,11572,"Oceanside, NY",Other
38332,https://www.boattrader.com/listing/2019-hampton-hampton-103530588/,Request a Price,2019,(936) 241-4379,Power, Other,24',Hampton,Aluminum,Other,77318,"Willis, TX",Other
12667,https://www.boattrader.com/listing/2004-crestliner-1750-sportfish-wt-103606750/,"$13,699 ",2004,(920) 310-3920,Power, Aluminum Fish Boats,17',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12689,https://www.boattrader.com/listing/2018-lowe-jon-l1652mt-103605224/,"$3,471 ",2018,(866) 396-5112,Power," Jon Boats, Freshwater Fishing, Aluminum Fish Boats",16',Lowe,Aluminum,Other,23117,"Mineral, VA",Other
38332,https://www.boattrader.com/listing/1999-sea-ray-210-sundeck-103716392/,"$13,900 ",1999,(936) 241-4379,Power," Other, Bowrider",21',Sea Ray,Fiberglass,Other,77318,"Willis, TX",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-sportfish-outboard-103602300/,"$36,008 ",2019,(920) 310-3920,Power, Aluminum Fish Boats,19',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-sportfish-sst-103602298/,"$38,312 ",2019,(920) 310-3920,Power, Aluminum Fish Boats,20',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
38332,https://www.boattrader.com/listing/1999-sea-ray-210-sundeck-103716392/,"$13,900 ",1999,(936) 241-4379,Power," Other, Bowrider",21',Sea Ray,Fiberglass,Other,77318,"Willis, TX",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-sportfish-outboard-103602300/,"$36,008 ",2019,(920) 310-3920,Power, Aluminum Fish Boats,19',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
12667,https://www.boattrader.com/listing/2019-crestliner-1850-sportfish-sst-103602298/,"$38,312 ",2019,(920) 310-3920,Power, Aluminum Fish Boats,20',Crestliner,Aluminum,Other,54130,"Kaukauna, WI",Other
